engine_id,cycle,setting_1,setting_2,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,Ps30,phi,NRf,NRc,BPR,farB,htBleed,W31,W32,RUL,failure
0,40,0.0003242217115575431,-0.00047098810129720287,518.6707396296407,642.5562580501678,1592.4822507093688,1404.4181398520761,14.613771295035766,21.659905582929543,556.0138199599932,2374.415758560015,9002.828098347321,1.2980088162922558,48.39227541950255,522.9986434651571,2379.11742953809,8112.101440945104,8.36441849934124,0.0333524012406546,395.86572635437705,38.777954910957085,23.648414323355517,161,0
0,41,-7.250700501987247e-05,0.00017514011284688717,518.6754349910278,643.3817053244653,1592.0784890727255,1403.8168044404943,14.602514530150424,21.586256019708358,558.1680026681432,2368.394157110822,9008.983814088793,1.2897182142793753,48.22534071442824,521.6190737016783,2354.134126384845,8109.228243407649,8.459383393947393,0.03136303554852931,396.6875506025993,38.642052127938626,23.11216121920327,160,0
0,42,9.25097105295081e-05,7.200682130551385e-05,518.6730555432038,643.3312744407283,1594.7224743254365,1404.3427547479193,14.627150070138011,21.764719275159,558.1644441022407,2387.737447053756,9055.93825363676,1.2830603255569333,48.12819150146657,522.3344527508057,2375.162871385348,8111.540477273347,8.423352253490016,0.031463028674188986,394.89037629728284,39.105053623976524,23.60997964923412,159,0
0,43,0.00016355053917520998,-0.0004468179178947918,518.6702464209842,642.934629815357,1595.4852155033293,1401.7835826059663,14.634951337455174,21.738328216572203,557.0324645759769,2373.389685013742,9035.567412270068,1.2897830230898957,48.50235166857065,521.28815749323,2383.0864561913627,8127.613257364966,8.388788345455975,0.030664985917986484,393.41338892464967,39.315180331201326,23.070942677964492,158,0
0,44,0.00019300299221264595,-0.00014403956030875523,518.6712780269736,643.0980784965782,1593.0264986781103,1403.6870244790537,14.599647597593744,21.792665097051714,558.7091927270125,2360.1447908487717,9016.179595202393,1.2767560325857512,47.81894078452993,523.403163697905,2389.4313070149483,8137.915360030458,8.463136643970927,0.03087211458472851,391.8951374689013,39.180515795119646,23.808885723327887,157,0
0,45,-0.0002454519561841715,0.0004980410860344726,518.6789788853876,642.836119400859,1592.755868079476,1402.954527333555,14.620742062138001,21.699000038234427,558.4998114807145,2373.4762118662275,9033.92197651074,1.288516721307505,48.05259587272839,522.5493465494783,2387.045306419549,8131.527653443158,8.420108391589613,0.03172691731222413,392.35006841506316,39.40938407548434,23.998641127261184,156,0
0,46,9.82809134038995e-05,-0.0003092152508404569,518.6695023349034,643.1517675761351,1592.7623153940642,1401.9954290258104,14.616839021315634,21.650344619899744,556.6199791511505,2360.743167455385,9034.608449111422,1.2822111635774147,48.42558756112675,522.5273797671688,2381.0312159871332,8117.696019108103,8.362206443355682,0.033616558069237835,393.2968248579158,39.769472204018896,23.300767037574015,155,0
0,47,7.44262782186322e-05,0.0001436616491795507,518.6697582302289,642.703651869036,1593.8499731101952,1403.5025284336073,14.644020262818353,21.72465511394109,557.7480860150395,2394.2247086156963,9005.290542063403,1.288685060043122,47.80306862570159,522.7430157833724,2379.6529788899256,8108.915376053855,8.405887429672717,0.03010652145143962,396.31607393232946,39.57931659486959,23.485792000861938,154,0
0,48,-8.899666427477192e-05,8.265316870447592e-05,518.6620145468439,643.9200199128137,1595.1919708603687,1404.7719842793142,14.626814450803572,21.67145665766762,558.9260796650622,2377.305035154692,9041.322312405051,1.286080170226854,48.6062510536641,523.255373477771,2398.395877088939,8113.952698135727,8.405846872789612,0.030162453603876108,393.3294632264001,39.586955214222456,23.977603301411104,153,0
0,49,0.0005930020703441445,-2.898867198696626e-05,518.6606678659235,643.4155683528255,1592.3199674495447,1405.1031324999506,14.614977442838057,21.75305004430172,558.979903149603,2374.8036109828245,9040.479472233836,1.2965425307598235,47.02539642490018,521.9773047266012,2368.292112273015,8149.123568975763,8.389852294275396,0.03299973468560346,391.17190638418964,39.00117797678046,23.883930567057153,152,0
0,50,3.5854920885336817e-05,0.0001598579678440376,518.657461917662,643.7521828409668,1596.2291565696241,1404.9337815418194,14.61314389718918,21.76675812221333,556.2645822310678,2359.1572769543486,9020.315921075024,1.2859948850725011,48.498713192748504,520.6693546522131,2382.5189120636733,8101.365981765976,8.410585545219229,0.03161806115010467,394.31387263479434,39.701159000216485,23.275026401175563,151,0
0,51,0.0002215440900563401,-0.0002124236598582424,518.6544410134951,642.9524587311681,1590.5843118203118,1404.787230987623,14.617407495574197,21.860234363779394,558.1951618538499,2361.493469463941,9004.059115849284,1.292520077041163,48.401002191559684,524.1511576313047,2390.204133983935,8116.958653383595,8.4122596467842,0.03256739522036171,393.93069650896393,39.49732578003722,23.555667109379687,150,0
0,52,-0.00011018962289308543,1.4515535485741031e-05,518.6631245654866,643.0480743519236,1592.8042196241697,1404.1956054341517,14.624483902936158,21.680476880210165,556.9656481816787,2376.558102553128,9029.380051070259,1.2857288782038632,48.530346106257284,520.8526134768565,2403.8408287474913,8104.836476126502,8.413798854401534,0.030355064428102606,395.8756009956355,39.45569751162085,23.463492406458165,149,0
0,53,0.00021461746908206264,-4.918826388057638e-05,518.6754721593805,642.6798280576011,1594.9118565696529,1407.56033478137,14.62962965529114,21.772602871565006,556.0989742651784,2375.59090575676,9023.783160599469,1.2913082047472075,47.45903292999077,523.6468159211413,2371.4728074524487,8141.972360421044,8.354550424675177,0.03161503627987518,396.64710106695406,39.201173162347374,23.765861597769756,148,0
0,54,0.00028703630983801035,0.00016932089636797983,518.6735555062967,642.3208908846793,1593.2056898228777,1406.2002309377438,14.625699503053413,21.816474985587462,558.317361028609,2387.5647294628584,9014.106329859107,1.2877721637669977,47.49297626627128,521.7252609986531,2366.890372782758,8103.83001020157,8.47026241913269,0.029790556514273512,394.07949519302474,38.69074077101274,23.4883645275169,147,0
0,55,3.39387584704039e-05,-0.00021003476196150244,518.6808966486501,643.9551482644049,1590.6744453598085,1403.6799891164137,14.620591421222723,21.859427622999547,556.1878298576537,2374.2190540077404,8995.701931419359,1.2709904494375757,48.73995602638351,521.2040893300872,2398.5199968434918,8127.586723727045,8.426135469696234,0.03194362787147453,394.2309470319583,39.54330594644247,23.616962834460676,146,0
0,56,0.00011061465528809592,-1.0105958072614806e-05,518.660496518169,642.7777485177398,1593.3035945528977,1406.2354555755132,14.613825533875408,21.558093166478578,557.9397469834389,2389.314827367189,9033.800967266137,1.2800364160890765,47.233808072550715,522.9187667225132,2378.4680000200024,8101.773448631364,8.419191168594713,0.033239661326701114,395.23063508665786,39.437452033847684,23.397438550523983,145,0
0,57,0.00027948294061207445,-2.2543250043005033e-05,518.664210367448,643.269754644587,1596.315564457538,1405.0625544562508,14.632061533956705,21.790188200030805,556.6279372737573,2377.932817685657,9027.834533067296,1.2728571363297498,48.611874043236334,522.7770064283998,2377.3899515253893,8127.1840726419605,8.428500052257755,0.030717078768895102,396.44162413181374,39.086940103359716,24.229454003561834,144,0
0,58,-0.00016563879625315276,7.184323851176897e-05,518.6621798236309,644.3741338842194,1592.9955023904326,1405.7149023298346,14.612650895855221,21.718867842820373,558.1526478067939,2385.9179836797443,9049.812209852947,1.2702026597032194,48.18099004004293,524.5622796730353,2365.960796071994,8120.231175296395,8.390540088735955,0.03185732788403153,393.34096408865054,38.65930501375398,23.11462528637664,143,0
0,59,0.0001952767906924206,0.0003312147409450061,518.6730268534899,643.0205875166982,1592.3245549792377,1405.8480032683844,14.608992207171632,21.685636306678177,556.1221952239591,2371.4480308276075,9001.665957224983,1.2856579707945002,47.74615552636372,523.8290347563815,2387.5425331626507,8116.745553075751,8.413278082938207,0.03358551764116818,392.5901168693619,38.77033062597686,23.90203170854152,142,0
0,60,0.0003893085675029531,-7.81495685816168e-05,518.6872683384222,643.3607541728296,1594.3083746896532,1403.5915733573418,14.626294135848868,21.66775782456501,557.5076283123997,2389.0092771195127,9010.213645873915,1.2982147216121107,47.459743180509925,522.618628212116,2367.887623909684,8115.814354324676,8.428653162717172,0.03156772440103902,397.439174746806,39.02242530505856,23.766110288793286,141,0
0,61,-0.00010549386472277128,0.00010850297562709653,518.675037360462,643.6286109153154,1593.6284630648222,1403.8176196532902,14.612957122918088,21.73785321874568,557.5691986790596,2380.006761865333,8998.889767306748,1.2688156776697486,49.154836755732745,522.0459599146709,2385.686112172024,8114.790396193556,8.40171702333385,0.03151586242948748,394.26514210675253,39.63895131559108,23.571906425187485,140,0
0,62,0.00023326054944735792,0.00017053230187684631,518.6759959411328,643.1087270271858,1595.3964447546778,1403.4449964586786,14.616469839432744,21.66057126408576,560.0707141456053,2373.1824725838005,9018.76417355653,1.2823256491543606,48.18570488391127,525.6671661930716,2376.4451463815763,8104.167187563928,8.415138885500992,0.02901656992361144,395.2124906882497,39.231058971239115,23.410763731631956,139,0
0,63,0.00010155153406230004,1.6196525533737884e-05,518.651975910925,643.0638994185083,1590.1921143060324,1405.7413965085136,14.622832994184401,21.68738822852708,558.5745537815752,2359.60337199774,8995.526375899211,1.2885002628527809,47.75253229416032,523.164507222902,2374.1878227059624,8107.361405789841,8.36979550562016,0.0308604074218863,395.73922778692923,39.11290142826481,23.718138849959573,138,0
0,64,-0.00014574633627488065,-0.0004602895879153375,518.6791243524925,643.6618032935428,1600.6455233415754,1403.8101601429876,14.617910395126678,21.75635323201392,559.5228184785543,2367.108523048724,8990.938366896584,1.2961576950746598,47.94849090576739,524.1306833107211,2384.6453484003673,8112.679006075545,8.378943518728363,0.031200474994665217,395.15369334445006,39.86836603348332,23.479475905881127,137,0
0,65,2.1769126041824077e-05,-0.0003355894284596423,518.6600589376695,643.4214459243078,1592.2473456749547,1408.5415841935805,14.608069400450896,21.7676826910229,559.9302662894049,2363.301792383639,8967.807751751396,1.2793813881698974,47.67935597911617,521.0005419142935,2380.6776266032643,8115.8357611673255,8.444278014269205,0.03049609305736518,392.0355578728771,39.24340462763093,23.696880286874382,136,0
0,66,0.00018426992059729927,0.0004231704015015476,518.682144791339,643.6000628782225,1597.8661626861128,1404.5646329821745,14.621683951924751,21.65505009054883,557.768952883326,2372.568556526219,9047.806751218177,1.2812922609373365,48.17173783673709,523.5387524604881,2374.6106912042355,8100.293952285408,8.45160474534683,0.030660873601815818,392.6277459461777,39.79684910755818,24.075702661562424,135,0
0,67,-9.028193152012781e-05,-0.00013081604629496386,518.6728254352611,643.1327403282951,1594.8032416254428,1406.9193888819796,14.626071311007836,21.90778255529848,555.1881553086024,2366.4087084642274,9018.490257912055,1.2740771248355898,48.457510385243985,524.5512937538929,2373.433136222181,8112.512212436739,8.458947601170722,0.033465938241685665,396.82493583545414,39.76338125326347,23.477212372927855,134,0
0,68,7.184188009156819e-05,0.00016704625223249944,518.6678962984143,643.2141541612795,1593.9035738072753,1403.0680322330948,14.600521164866787,21.837098486142448,558.038483227568,2366.3464657990166,9005.740028274364,1.2851892825297329,48.06433537991858,522.0109891085534,2385.254748030851,8116.097215943132,8.398964078219548,0.03252910499191559,393.75579386499504,40.0834826342858,23.696295602128767,133,0
0,69,0.00017771977606617496,0.00022033471004629637,518.6596119817199,643.7878681129048,1597.2182209834846,1405.7947212175848,14.619056282499646,21.773052466072997,559.4182146721836,2376.714926033437,9012.481218796358,1.2679164594308086,48.40378887122091,524.1000315296254,2396.204773220889,8127.268809379411,8.290212822395272,0.031794847309466405,399.0555858782255,39.79834159262992,23.841879230201513,132,0
0,70,0.00018004573178304718,-0.0001867134584972409,518.6747808999662,643.4360595128425,1596.6259271577323,1407.0665623705574,14.610732868975077,21.912927600614022,556.9969631425056,2373.293693008121,8983.363970147737,1.2897854375853308,48.88976938090861,522.8866519831201,2368.7704517138936,8114.909049453728,8.45741466160282,0.030291436966857405,393.26997070221995,39.26942263377956,23.502155559108452,131,0
0,71,-0.00016343709332179907,-0.0006282361882991331,518.6758905694741,643.7555294056637,1593.3669782173083,1408.0843011026209,14.636810923149303,21.711526360444875,560.2254354904118,2364.708330407802,9014.498947119646,1.2739806871075026,49.28359342342268,523.1301519268989,2378.5145772572146,8100.022232720381,8.477242396777243,0.03365278380031827,398.7941966709836,39.98468783586535,23.565796966765554,130,0
0,72,0.0001655700191924836,-2.112839677420655e-06,518.6831240862174,644.1689958028021,1595.565647948326,1407.394873032614,14.62682034450044,21.511748191320596,559.5439628314978,2365.871594352404,8992.65825539098,1.2736569461958687,48.11879646263174,523.9311043562061,2366.430035165746,8112.791001125277,8.412517007787265,0.03365285055978903,393.4287092137886,39.341611817058855,23.836707847032823,129,0
0,73,0.00022948186603832124,-9.126716435154417e-05,518.6819864137199,642.6672392397717,1594.4569852057962,1406.5707277105312,14.60589175501912,21.674144987124325,556.936287067528,2377.655185939059,8971.962295213656,1.2835437796415246,48.71285013278038,523.2809751895809,2374.2538357751996,8115.571842870219,8.373576039403728,0.0332064201792507,393.409014771751,39.50054608162144,23.824889992090192,128,0
0,74,-7.569081036929194e-05,-0.0008613847988872383,518.6683909509195,644.1108845133567,1598.619402451854,1406.6545557829568,14.609021376416507,21.833610548235896,556.8947163967165,2373.2268688604813,9011.814179830024,1.2718282870881612,47.76009048828175,523.855818474322,2375.2863191182887,8096.543042221736,8.336542570115649,0.03153696517191428,398.8178016292374,39.27327939185422,23.76395334250282,127,0
